code,year,quarter,forward_return,industry,roe,gross_margin,net_margin,profit_yoy,asset_turnover,inventory_turnover,liability_to_asset,current_ratio,cfo_to_revenue,cfo_to_profit,interest_coverage,buy_price,pe,pb,ps,usable
sh600010,2022,2,-0.13698630136986303,钢铁,0.007606,0.084383,0.005343,-0.929998,0.27373,1.933635,0.584397,0.666707,0.041261,7.722607,1.484362,2.19,5.1886167297297305,1.043294918918919,0.958235,True
sh600010,2022,3,-0.07954545454545449,钢铁,-0.013689,0.059059,-0.020408,-1.278655,0.393467,3.012828,0.580896,0.617066,0.021884,3.612546606060606,0.216682,1.76,-48.404307,1.493044,0.997978,True
sh600010,2022,4,-0.12087912087912087,钢铁,-0.013556,0.077327,-0.020021,-1.456168,0.489815,3.61215,0.581556,0.564601,0.028638,3.27660146875,0.357057,1.82,5.1886167297297305,1.043294918918919,0.958235,True
sh600010,2023,1,-0.12087912087912087,钢铁,0.005527,0.103558,0.003477,-0.752638,0.116116,0.882653,0.58589,0.563474,0.017888,5.144797,1.413728,1.82,-145.58995341228072,1.2075474561403508,1.1956955438596493,True
sh600010,2023,2,-0.2275132275132275,钢铁,0.007841,0.107653,0.001863,-0.703386,0.236146,1.892023,0.601723,0.627185,-0.02952,-15.841768,1.451839,1.89,-111.424474,1.625119,1.241104,True
sh600010,2023,3,0.05555555555555546,钢铁,0.00901,0.102005,0.000766,1.034573,0.356891,2.807565,0.599176,0.620623,-0.020784,-27.117069,1.150808,1.62,149.804775,1.388005,1.088929,True
sh600010,2023,4,0.08124999999999993,钢铁,0.009885,0.097185,0.00042,1.020547,0.472804,3.755786,0.595039,0.556477,-0.01401,-33.394993,1.306904,1.6,252.15972,1.39888,1.020859,True
sh600010,2024,1,0.08124999999999993,钢铁,0.001226,0.074291,0.000444,-0.867966,0.116564,0.993649,0.597224,0.597093,-0.016806,-37.885188,1.042507,1.6,252.15972,1.39888,1.020859,True
sh600010,2024,2,0.8424657534246576,钢铁,0.002082,0.085773,0.000429,-0.772027,0.229588,2.007884,0.006023,0.582879,0.004713,10.976504,1.178727,1.46,230.095744,1.276478,0.931534,True
sh600010,2024,3,0.48538011695906436,钢铁,-0.010009,0.078771,-0.013944,-17.931309,0.326964,2.791179,0.00603,0.577976,0.018001,2.3059727692307694,0.428758,1.71,-163.087901,1.511403,1.161474,True
sh600010,2024,4,0.5606936416184972,钢铁,0.005102,0.07877,0.000305,-0.299124,0.443722,4.009705,0.006048,0.579791,0.034914,114.574132,1.130315,1.73,318.535412,1.50783,1.191175,True
sh600010,2025,1,0.5606936416184972,钢铁,0.000866,0.082506,0.000427,-0.162723,0.100429,0.96428,0.005972,0.563004,-0.063966,-149.758766,1.032087,1.73,318.535412,1.50783,1.191175,False
sh600010,2025,2,-0.1486988847583643,钢铁,0.002911,0.095594,0.003556,6.36916,0.202857,1.959818,0.006006,0.555045,0.005718,1.608095,1.284832,2.69,495.294947,2.344545,1.852173,False
sh600010,2025,3,-0.09842519685039369,钢铁,0.004473,0.099901,0.004971,1.343739,0.309594,2.984071,0.006046,0.591005,0.015393,3.096466,1.098273,2.54,113.484406,2.208857,1.734936,False
sh600010,2025,4,-0.1518518518518519,钢铁,0.007188,0.096609,0.005812,17.58884,0.43258,4.15304,0.594836,0.582087,0.038744,6.665796,1.36791,2.7,-912.256273,2.369845,1.903527,False
sh600019,2019,1,-0.2678821344798502,钢铁,0.015322,0.101682,0.045074,-0.467539,0.193737,1.345275,0.437499,0.957833,0.020727,0.459838,7.624665,4.603857,8.288327,0.892039,0.526891,True
sh600019,2019,2,-0.18210309576596242,钢铁,0.035534,0.11053,0.047539,-0.385655,0.418148,2.899606,0.458085,0.920948,0.06699,1.409176,8.482589,4.41564904,7.375108,0.793753,0.468838,True
sh600019,2019,3,0.014890365924552687,钢铁,0.050508,0.107181,0.044351,-0.440193,0.639125,4.455935,0.455576,0.936136,0.090349,2.037156,7.241071,4.0142264,8.793283,0.739763,0.435289,True
sh600019,2019,4,0.8794724966604718,钢铁,0.070026,0.108791,0.046191,-0.415516,0.865646,6.353418,0.436993,0.984748,0.101182,2.19052,7.800262,3.37056596,9.654852,0.604475,0.378327,True
sh600019,2020,1,0.8794724966604718,钢铁,0.008596,0.104481,0.029447,-0.400709,0.175331,1.202644,0.443872,1.029251,0.060751,2.063068,6.188585,3.37056596,9.654852,0.604475,0.378327,True
sh600019,2020,2,0.5468790360142975,钢铁,0.022584,0.096874,0.03462,-0.369193,0.375855,2.796696,0.460199,1.038176,0.084164,2.431058,8.314523,3.61154568,9.753978,0.610682,0.382211,True
sh600019,2020,3,0.3749563678171111,钢铁,0.043869,0.108101,0.043662,-0.130108,0.576448,4.204986,0.453418,1.076565,0.085333,1.954407,11.080061,4.0739997,7.374107291534391,1.4214533158730158,1.0602956277777777,True
sh600019,2020,4,-0.20153332293104148,钢铁,0.069955,0.10835,0.049301,0.008162,0.817513,6.350708,0.43928,1.134196,0.099002,2.00811,10.779954,6.33488602,11.650564,1.013147,0.623757,True
sh600019,2021,1,-0.20153332293104148,钢铁,0.028654,0.145231,0.072322,2.400445,0.230191,1.616243,0.445628,1.166803,0.167807,2.320291,19.836319,6.33488602,11.650564,1.013147,0.623757,True
sh600019,2021,2,-0.1684981179063716,钢铁,0.080361,0.159423,0.090498,2.731565,0.504439,3.570073,0.453531,1.09026,0.15207,1.680367,26.43178,5.5866243,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600019,2021,3,-0.2597726895523894,钢铁,0.115453,0.155142,0.086611,1.754694,0.736015,4.956962,0.479047,1.130367,0.10605,1.224438,25.038973,5.60157183,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600019,2021,4,0.1316246919437409,钢铁,0.125935,0.132568,0.072609,0.882485,0.991939,7.114428,0.446052,1.086979,0.164317,2.263044,18.36851,5.05819539,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600019,2022,1,0.1316246919437409,钢铁,0.019353,0.095823,0.050737,-0.280032,0.222246,1.504347,0.456059,1.147575,0.103498,2.039908,13.044843,5.05819539,5.1886167297297305,1.043294918918919,0.958235,True
sh600019,2022,2,0.2122141766941491,钢铁,0.040529,0.100141,0.049175,-0.462174,0.467762,3.09595,0.473201,1.289322,0.079223,1.611065,15.337044,4.64528862,5.1886167297297305,1.043294918918919,0.958235,True
sh600019,2022,3,0.34868871799542456,钢铁,0.048952,0.088968,0.039487,-0.544041,0.716051,5.124318,0.458671,1.246788,0.085752,2.171662,12.445817,4.14643645,9.309501,0.547253,0.289632,True
sh600019,2022,4,0.08467390724787452,钢铁,0.063217,0.05842,0.038145,-0.469707,0.947947,6.94516,0.457936,1.214609,0.121592,3.187628,11.922983,5.7239788,5.1886167297297305,1.043294918918919,0.958235,True
sh600019,2023,1,0.08467390724787452,钢铁,0.009433,0.052748,0.027752,-0.499958,0.199251,1.429988,0.44573,1.278738,-0.067724,-2.440348,10.612659,5.7239788,-145.58995341228072,1.2075474561403508,1.1956955438596493,True
sh600019,2023,2,0.11102189206629456,钢铁,0.023236,0.05096,0.030791,-0.420886,0.4392,3.352414,0.42713,1.378925,0.036725,1.192717,12.74702,5.63108472,13.876405,0.727235,0.395162,True
sh600019,2023,3,0.09270367902551228,钢铁,0.042478,0.061634,0.037914,-0.120003,0.65773,4.951342,0.42401,1.34779,0.051979,1.37095,19.023059,5.59225206,12.585116,0.701919,0.403662,True
sh600019,2023,4,0.032524676920730695,钢铁,0.060484,0.062042,0.039887,-0.020529,0.890786,6.775873,0.414607,1.198963,0.073446,1.841373,16.561021,6.20865045,12.784108,0.761908,0.443295,True
sh600019,2024,1,0.032524676920730695,钢铁,0.009581,0.051295,0.028299,0.048392,0.215108,1.611428,0.408317,1.251454,-0.037252,-1.316391,8.542578,6.20865045,12.784108,0.761908,0.443295,True
sh600019,2024,2,0.11628036655263468,钢铁,0.02269,0.057289,0.032109,0.002243,0.438832,3.30603,0.004039,1.102498,0.035146,1.094579,12.862641,6.2562584,12.43207,0.740927,0.431088,True
sh600019,2024,3,0.1677977769524098,钢铁,0.029458,0.052617,0.028364,-0.287556,0.653513,5.081981,0.004051,1.171101,0.064394,2.270219,7.86978,6.1106744,15.127424,0.720196,0.431317,True
sh600019,2024,4,-0.04693831676635795,钢铁,0.036729,0.054544,0.026598,-0.376486,0.869496,6.937716,0.003966,1.204451,0.086105,3.237285,9.602707,6.4105848,19.041826,0.737667,0.476969,True
sh600019,2025,1,-0.04693831676635795,钢铁,0.012059,0.072211,0.037955,0.209551,0.19889,1.600089,0.003935,1.234547,0.059757,1.574415,11.433467,6.4105848,19.041826,0.737667,0.476969,False
sh600019,2025,2,-0.2138880825951668,钢铁,0.024136,0.0688,0.036271,0.047425,0.411905,3.384573,0.003987,1.116068,0.109974,3.032025,14.181777,6.98373842,20.315733,0.787017,0.508879,False
sh600019,2025,3,-0.23066488275463137,钢铁,0.039325,0.071867,0.038323,0.29314,0.627244,5.236338,0.004065,1.02932,0.132694,3.462485,14.753391,7.13603198,17.0071,0.785966,0.515033,False
sh600019,2025,4,-0.10142633690992603,钢铁,0.050874,0.072392,0.035943,0.332,0.872402,7.335962,0.379675,0.989566,0.105815,2.943995,16.820019,6.10968274,13.559974,0.659756,0.42726,False
sh600022,2019,1,-0.2865168539325842,钢铁,0.007444,0.055134,0.011609,-0.74452,0.194773,2.483131,0.582843,0.78694,-0.069071,-5.94961,1.907716,1.64414862,11.910867,0.958436,0.33625,True
sh600022,2019,2,-0.13836477987421375,钢铁,0.028221,0.078585,0.0228,-0.573427,0.445517,5.568486,0.592636,0.771429,-0.006149,-0.269714,3.581605,1.46864961,10.639482,0.856131,0.300358,True
sh600022,2019,3,-0.05594405594405591,钢铁,0.023975,0.06759,0.014014,-0.714406,0.729229,9.049763,0.59288,0.751895,0.038014,2.712563,2.503333,1.32086097,87.902939,0.757282,0.22905,True
sh600022,2019,4,0.37007874015748016,钢铁,0.028306,0.065973,0.01274,-0.61274,1.005255,12.716926,0.565833,0.685655,0.063504,4.984804,2.236728,1.17307233,30.400153,0.67577,0.181396,True
sh600022,2020,1,0.37007874015748016,钢铁,0.001402,0.05558,0.008088,-0.024071,0.276057,3.654865,0.575181,0.703653,-0.034589,-4.276369,2.010204,1.17307233,30.400153,0.67577,0.181396,True
sh600022,2020,2,0.4346301602881709,钢铁,0.016632,0.059599,0.016174,-0.119708,0.576538,7.955866,0.562192,0.643574,0.073116,4.520678,3.40427,1.26544023,32.793866,0.72898,0.19568,True
sh600022,2020,3,0.44071848272766556,钢铁,0.028145,0.064396,0.018065,0.555251,0.922814,12.491024,0.558455,0.611336,0.065959,3.651149,3.371394,1.24696665,7.374107291534391,1.4214533158730158,1.0602956277777777,True
sh600022,2020,4,-0.05281257646443402,钢铁,0.03451,0.064492,0.018091,0.744153,1.265268,16.374739,0.549562,0.594758,0.067091,3.708569,3.908997,1.60720146,14.534298,0.875383,0.201337,True
sh600022,2021,1,-0.05281257646443402,钢铁,0.02876,0.089699,0.036367,5.185518,0.376256,4.70477,0.565756,0.638393,0.143811,3.954478,6.43958,1.60720146,14.534298,0.875383,0.201337,True
sh600022,2021,2,-0.10993332785146276,钢铁,0.095671,0.107698,0.054491,3.936941,0.817389,9.745448,0.554164,0.71603,0.116384,2.135844,14.367611,1.81543872,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600022,2021,3,-0.22048897765517583,钢铁,0.127686,0.105035,0.050409,2.810622,1.215268,13.679044,0.536655,0.693156,0.064694,1.283376,10.587916,1.7965279,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600022,2021,4,-0.009317095347715068,钢铁,0.057045,0.085076,0.026717,0.874885,1.571988,18.120827,0.550714,0.587692,0.076355,2.857898,8.925857,1.52232101,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600022,2022,1,-0.009317095347715068,钢铁,0.026553,0.079276,0.036957,-0.08151,0.328589,3.612544,0.548692,0.587908,0.042313,1.14493,10.107761,1.52232101,5.1886167297297305,1.043294918918919,0.958235,True
sh600022,2022,2,-0.022193424374551896,钢铁,0.049572,0.075015,0.033288,-0.443968,0.73562,7.77002,0.559308,0.5837,0.098086,2.946586,14.196616,1.6158615,5.1886167297297305,1.043294918918919,0.958235,True
sh600022,2022,3,0.021127120115183032,钢铁,0.012304,0.060021,0.012602,-0.78063,1.080299,12.233219,0.547054,0.503139,0.057832,4.589057,5.076244,1.4004133,-11.523114,0.725975,0.156291,True
sh600022,2022,4,-0.13800957392874152,钢铁,0.025369,0.055585,0.013857,-0.521391,1.445202,17.415395,0.539013,0.560709,0.053367,3.851189,4.618116,1.5081374,5.1886167297297305,1.043294918918919,0.958235,True
sh600022,2023,1,-0.13800957392874152,钢铁,-0.014261,0.029416,-0.011645,-1.323451,0.35822,4.481646,0.544093,0.564626,-0.071895,6.073298424242424,-1.921255,1.5081374,-145.58995341228072,1.2075474561403508,1.1956955438596493,True
sh600022,2023,2,-0.17088607594936708,钢铁,-0.011578,0.036503,-0.001277,-1.033648,0.683732,9.027998,0.551682,0.54081,-0.00726,20.1526364,0.858666,1.58,-49.093637,0.784702,0.164232,True
sh600022,2023,3,0.076923076923077,钢铁,-0.015761,0.040276,-0.0007,-1.046,1.004653,13.193803,0.543062,0.525977,-0.002574,0.36508782758620695,0.781335,1.43,-120.741238,0.72152,0.16263,True
sh600022,2023,4,0.007692307692307699,钢铁,-0.018599,0.040048,-0.00078,-1.049869,1.332839,17.729278,0.541267,0.511891,-0.013385,0.7443678064516128,0.733805,1.3,-19.110018,0.678721,0.157062,True
sh600022,2024,1,0.007692307692307699,钢铁,-0.030634,0.001422,-0.034548,-1.736553,0.339174,4.249258,0.560372,0.496995,0.066247,-15.125929896551725,-8.276357,1.3,-19.110018,0.678721,0.157062,True
sh600022,2024,2,0.16030534351145034,钢铁,-0.046993,0.018658,-0.023752,-16.90517,0.675671,8.478068,0.005609,0.488154,0.033134,2.8887098620689655,-7.606064,1.31,-19.257018,0.683942,0.15827,True
sh600022,2024,3,0.04545454545454549,钢铁,-0.071257,0.016358,-0.02452,-31.96051,0.963511,12.865546,0.005664,0.488888,0.024423,2.3059727692307694,-6.456861,1.54,-10.902402,0.841025,0.190638,True
sh600022,2024,4,0.09923664122137396,钢铁,-0.113127,0.017363,-0.029931,-33.797853,1.243286,16.00838,0.005702,0.400556,0.002467,8.304439592592594,-8.131281,1.31,-8.574647,0.749491,0.178496,True
sh600022,2025,1,0.09923664122137396,钢铁,-0.000769,0.047851,0.005594,1.13657,0.28934,3.444754,0.005853,0.445166,0.078883,14.101311,2.951248,1.31,-8.574647,0.749491,0.178496,False
sh600022,2025,2,-0.17763157894736842,钢铁,0.000668,0.060155,0.00584,1.200142,0.562585,7.190406,0.005692,0.427845,0.076651,13.12545,3.138341,1.52,-9.949209,0.869639,0.20711,False
sh600022,2025,3,-0.22360248447204972,钢铁,0.007426,0.066045,0.008894,1.309131,0.831933,9.706748,0.005713,0.46516,0.059449,6.684282,3.825214,1.61,-25.824651,0.912855,0.237297,False
sh600022,2025,4,-0.13194444444444442,钢铁,0.005471,0.09401,0.008593,1.186811,0.815999,9.535011,0.647118,0.356282,0.065329,7.602533,1.829143,1.44,-701.754106,0.818992,0.241136,False
sh600117,2019,1,-0.18918918918918923,钢铁,0.01465,0.120916,0.005869,-0.174247,0.081423,0.552232,0.926369,0.565157,-0.006192,-1.05507,1.02863,3.7,-1.894355,3.484386,0.55109,True
sh600117,2019,2,-0.06336088154269973,钢铁,0.051905,0.134116,0.009291,3.909399,0.190003,1.266258,0.924031,0.57645,0.072129,7.763626,1.167121,3.63,-1.858516,3.418465,0.540664,True
sh600117,2019,3,-0.0861538461538461,钢铁,0.075955,0.125368,0.008212,1.093516,0.295816,1.92208,0.836482,0.604144,0.058799,7.160021,1.136927,3.25,-2.455198,2.850264,0.409491,True
sh600117,2019,4,0.26333333333333336,钢铁,0.077848,0.143515,0.014489,1.069998,0.442251,2.999371,0.76708,0.679136,0.039267,2.710105,1.381387,3.0,-170.685331,2.456207,0.32472,True
sh600117,2020,1,0.26333333333333336,钢铁,-0.074032,0.103597,-0.05024,-8.694852,0.080286,0.622724,0.773328,0.689471,-0.127759,2.3277520555555555,0.348317,3.0,-170.685331,2.456207,0.32472,True
sh600117,2020,2,0.22352941176470595,钢铁,0.017091,0.109487,0.011818,0.225605,0.199364,1.561595,0.771285,0.608721,0.040875,3.458588,7.161584,3.4,-193.443375,2.783702,0.368016,True
sh600117,2020,3,0.2727272727272726,钢铁,0.006929,0.128294,0.010171,0.296052,0.325213,2.486598,0.770093,0.538068,0.08963,8.812696,1.146095,2.97,7.374107291534391,1.4214533158730158,1.0602956277777777,True
sh600117,2020,4,-0.1451187335092348,钢铁,0.04197,0.128185,0.010746,-0.241049,0.485621,3.668094,0.75831,0.50848,0.091315,8.497359,2.43418,3.79,44.575369,2.862699,0.363924,True
sh600117,2021,1,-0.1451187335092348,钢铁,-0.048182,0.112887,4.5e-05,1.00132,0.122888,0.860352,0.755544,0.507724,0.019225,428.214883,0.893121,3.79,44.575369,2.862699,0.363924,True
sh600117,2021,2,-0.11298076923076927,钢铁,-0.068868,0.112745,0.003619,-0.576049,0.290074,1.989495,0.754284,0.49782,0.091577,25.30328,1.429382,4.16,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600117,2021,3,-0.1904761904761904,钢铁,-0.162236,0.096094,-0.013407,-2.748041,0.459405,3.157497,0.754617,0.474427,0.08025,1.092964048780488,0.644605,3.78,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600117,2021,4,-0.07407407407407414,钢铁,-1.328309,0.083921,-0.218077,-25.630748,0.626938,4.757587,0.881953,0.547786,0.114994,1.3930763658536587,-3.87416,3.24,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600117,2022,1,-0.07407407407407414,钢铁,-1.079198,0.035823,-0.094388,-2536.732715,0.171641,1.301292,0.885704,0.482683,0.0235,2.100846307692308,-1.205829,3.24,5.1886167297297305,1.043294918918919,0.958235,True
sh600117,2022,2,-0.21138211382113817,钢铁,-5.345925,0.027325,-0.11319,-30.643459,0.302739,2.425022,0.914247,0.530868,0.038528,0.8934267894736841,-1.399506,3.69,5.1886167297297305,1.043294918918919,0.958235,True
sh600117,2022,3,0.01960784313725492,钢铁,0.036768146341463415,0.006178,-0.148452,-7.701471,0.399554,3.28396,0.935754,0.591137,0.051668,3.612546606060606,-1.586214,3.06,-1.942348,-7.571402,0.311334,True
sh600117,2022,4,-0.1433333333333334,钢铁,0.030796261904761903,-0.009035,-0.209574,0.390103,0.439373,3.629993,0.966484,0.434834,0.050321,3.27660146875,-2.119525,3.0,5.1886167297297305,1.043294918918919,0.958235,True
sh600117,2023,1,-0.1433333333333334,钢铁,0.007099857142857142,-0.022677,-0.284267,-0.31573,0.07883,0.651714,0.988464,0.430983,0.040708,6.073298424242424,-1.756276,3.0,-145.58995341228072,1.2075474561403508,1.1956955438596493,True
sh600117,2023,2,-0.21993127147766325,钢铁,0.012720380952380952,-0.036762,-0.474575,-0.966671,0.163805,1.358118,0.952426,0.418278,0.031198,20.1526364,-4.127693,2.91,-2.535871,-2.766034,0.502404,True
sh600117,2023,3,-0.10576923076923078,钢铁,0.027108595238095237,-0.049485,-0.430904,-0.336157,0.213036,1.776194,0.962925,0.403088,0.029858,0.36508782758620695,-4.215345,3.12,-2.035627,-1.622384,0.842207,True
sh600117,2023,4,-0.20622568093385207,钢铁,0.74773,-0.066633,0.253611,1.770497,0.320942,3.080821,0.450685,1.00872,-0.073007,-0.287868,4.929359,2.57,4.803483,1.615211,1.749046,True
sh600117,2024,1,-0.20622568093385207,钢铁,-0.036261,-0.045229,-0.210937,0.345833,0.084948,0.892018,0.443191,0.90594,-0.345455,-15.125929896551725,-5.543856,2.57,4.803483,1.615211,1.749046,True
sh600117,2024,2,0.9647577092511013,钢铁,-0.056235,-0.047367,-0.149996,0.672088,0.198682,2.034678,0.004462,0.851795,-0.07966,2.8887098620689655,-5.428784,2.27,4.242765,1.426665,1.544877,True
sh600117,2024,3,0.12186379928315406,钢铁,-0.077411,-0.068837,-0.14379,0.584191,0.304221,3.222853,0.004519,0.826976,-0.049726,2.3059727692307694,-4.438899,2.79,3.707377,1.804208,1.578882,True
sh600117,2024,4,0.27941176470588225,钢铁,-0.173638,-0.068128,-0.215315,-1.982745,0.433654,4.543493,0.004727,0.678703,-0.019436,8.304439592592594,-36.440519,2.04,-8.084625,1.499161,1.1731,True
sh600117,2025,1,0.27941176470588225,钢铁,-0.03321,-0.023825,-0.191175,0.137825,0.088271,0.776728,0.005015,0.687803,-0.100301,-9.293660967741936,-4.019541,2.04,-8.084625,1.499161,1.1731,False
sh600117,2025,2,-0.5246636771300448,钢铁,-0.052625,-0.022324,-0.118689,0.153326,0.22844,2.059966,0.005199,0.653188,0.003894,5.798484878787879,-3.96098,4.46,-17.67521,3.277577,2.564718,False
sh600117,2025,3,-0.32268370607028746,钢铁,-0.130734,-0.019541,-0.163828,-0.197688,0.346313,3.361663,0.005381,0.607669,-0.003071,3.2356099393939397,-4.721828,3.13,-9.965031,2.532852,1.718723,False
sh600117,2025,4,-0.18773946360153249,钢铁,-0.217836,-0.057877,-0.189577,0.087814,0.479504,5.168226,0.560565,0.498409,0.012316,9.437447580645161,-20.080307,2.61,-8.468483,2.468393,1.401636,False
sh600126,2019,1,0.5665925464908613,钢铁,0.023353,0.09793,0.068017,-0.12256,0.247874,3.327719,0.282981,1.809228,0.144432,2.123458,453.13022815625,4.4725564,9.378683,0.92391,0.664478,True
sh600126,2019,2,0.9168820644619586,钢铁,0.037731,0.092688,0.058282,-0.37485,0.470387,5.529961,0.285486,1.822096,0.120905,2.074487,21.99332625,3.7844708,7.935809,0.78177,0.56225,True
sh600126,2019,3,0.35565819861431874,钢铁,0.043369,0.074143,0.043235,-0.479557,0.732951,9.471306,0.284649,1.814965,0.065661,1.518692,12.043539580645163,3.83066873,12.67505,0.75419,0.558132,True
sh600126,2019,4,-0.2820553911009114,钢铁,0.049011,0.062959,0.034884,-0.522994,1.025595,13.207872,0.272023,1.761729,0.046652,1.337363,21.231174323529412,7.00667352,42.844409,1.399743,1.02355,True
sh600126,2020,1,-0.2820553911009114,钢铁,0.007483,0.037739,0.023745,-0.682263,0.21902,2.95129,0.300658,1.696687,0.136347,5.742252,11.280455852941177,7.00667352,42.844409,1.399743,1.02355,True
sh600126,2020,2,-0.3557199520808396,钢铁,0.020481,0.046527,0.030571,-0.440691,0.481837,7.023588,0.316483,1.638989,0.13969,4.569396,16.342530515151513,7.2543842,44.359111,1.449229,1.059736,True
sh600126,2020,3,-0.08558331597545003,钢铁,0.039186,0.062122,0.034117,-0.08186,0.793966,9.100603,0.351337,1.591346,0.140191,4.109077,22.426841294117647,5.19307747,7.374107291534391,1.4214533158730158,1.0602956277777777,True
sh600126,2020,4,-0.093177615247674,钢铁,0.058635,0.060778,0.035408,0.230708,1.207283,14.363635,0.272893,2.101194,0.070201,1.982655,23.05287723529412,5.03040348,13.965998,0.937303,0.509282,True
sh600126,2021,1,-0.093177615247674,钢铁,0.018019,0.061014,0.03441,1.571521,0.349813,2.800671,0.363422,1.76333,-0.006138,-0.178367,24.02152855882353,5.03040348,13.965998,0.937303,0.509282,True
sh600126,2021,2,0.0027664700766284554,钢铁,0.049793,0.065969,0.038752,1.524102,0.887803,7.568783,0.336249,1.763892,0.052885,1.364699,44.56495045454546,4.673855,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600126,2021,3,-0.1716828839388066,钢铁,0.080528,0.06936,0.0417,1.142553,1.361416,11.375461,0.309174,1.87941,0.046517,1.115528,28.62981005882353,4.74863668,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600126,2021,4,0.038149345282795746,钢铁,0.081547,0.054746,0.032817,0.437377,1.764258,17.499457,0.297619,1.834936,0.047377,1.443644,29.41298006060606,4.56168248,17.993370388888888,1.6386588333333332,1.3494140833333332,True
sh600126,2022,1,0.038149345282795746,钢铁,0.018841,0.05406,0.033093,0.095246,0.391391,3.33921,0.326497,1.77798,0.106761,3.226093,16.293018333333336,4.56168248,5.1886167297297305,1.043294918918919,0.958235,True
sh600126,2022,2,-0.025251616615626842,钢铁,0.025356,0.044727,0.020059,-0.476529,0.855571,7.331143,0.347502,1.662426,0.097059,4.838616,46.19094734285714,4.68678508,5.1886167297297305,1.043294918918919,0.958235,True
sh600126,2022,3,0.0810068947776235,钢铁,0.024352,0.036148,0.013664,-0.693663,1.175456,10.619517,0.379144,1.571502,0.087955,6.436802,14.79178609375,3.93337704,26.227332,0.671931,0.286241,True
